30/12/2015 	23,49 	23,25 	24,09 	0,08 	0,34 	1.025.400
29/12/2015 	23,41 	23,41 	24,50 	-0,71 	-2,94 	994.400
28/12/2015 	24,12 	24,12 	25,16 	-0,73 	-2,94 	734.700
23/12/2015 	24,85 	24,26 	24,97 	0,49 	2,01 	864.600
22/12/2015 	24,36 	24,08 	25,98 	-0,64 	-2,56 	1.211.200
21/12/2015 	25,00 	25,00 	27,44 	-2,07 	-7,65 	1.818.200
18/12/2015 	27,07 	26,52 	28,11 	-0,78 	-2,80 	1.803.700
17/12/2015 	27,85 	27,26 	28,22 	0,35 	1,27 	2.228.900
16/12/2015 	27,50 	26,71 	27,85 	0,14 	0,51 	1.871.700
15/12/2015 	27,36 	25,87 	27,80 	1,69 	6,58 	1.582.600
14/12/2015 	25,67 	25,30 	26,17 	-0,11 	-0,43 	1.111.700
11/12/2015 	25,78 	24,39 	25,87 	0,80 	3,20 	1.785.200
10/12/2015 	24,98 	24,36 	24,99 	0,52 	2,13 	1.831.700
9/12/2015 	24,46 	23,41 	24,90 	1,26 	5,43 	1.565.800
8/12/2015 	23,20 	23,07 	24,01 	-0,36 	-1,53 	994.500
7/12/2015 	23,56 	23,39 	24,25 	0,36 	1,55 	940.700
4/12/2015 	23,20 	22,73 	23,45 	0,20 	0,87 	1.435.200
3/12/2015 	23,00 	22,34 	23,57 	1,13 	5,17 	1.647.100
2/12/2015 	21,87 	21,33 	22,41 	0,36 	1,67 	940.000
1/12/2015 	21,51 	21,22 	21,79 	0,33 	1,56 	1.165.700
30/11/2015 	21,18 	21,18 	22,59 	-1,28 	-5,70 	2.301.800
27/11/2015 	22,46 	22,46 	23,63 	-0,87 	-3,73 	797.600
26/11/2015 	23,33 	23,10 	23,70 	0,27 	1,17 	750.000
25/11/2015 	23,06 	23,02 	23,99 	-0,82 	-3,43 	1.490.700
24/11/2015 	23,88 	23,84 	24,62 	-0,42 	-1,73 	1.625.900
23/11/2015 	24,30 	23,90 	24,89 	0,30 	1,25 	1.282.300
19/11/2015 	24,00 	23,78 	25,36 	-0,65 	-2,64 	1.782.800
18/11/2015 	24,65 	24,30 	25,15 	0,36 	1,48 	1.814.600
17/11/2015 	24,29 	23,78 	24,58 	0,69 	2,92 	1.652.900
16/11/2015 	23,60 	23,30 	23,69 	0,25 	1,07 	823.700
13/11/2015 	23,35 	23,31 	23,84 	-0,29 	-1,23 	868.200
12/11/2015 	23,64 	23,64 	24,40 	-0,11 	-0,46 	1.510.900
11/11/2015 	23,75 	23,40 	24,33 	0,36 	1,54 	1.224.200
10/11/2015 	23,39 	23,25 	24,21 	-0,48 	-2,01 	727.800
9/11/2015 	23,87 	23,75 	24,59 	-0,11 	-0,46 	724.300
6/11/2015 	23,98 	23,93 	25,22 	-1,00 	-4,00 	1.632.000
5/11/2015 	24,98 	24,75 	26,06 	-0,69 	-2,69 	1.814.200
4/11/2015 	25,67 	25,10 	26,10 	0,45 	1,78 	1.826.100
3/11/2015 	25,22 	22,94 	25,39 	2,32 	10,13 	2.053.600
30/10/2015 	22,90 	22,48 	23,09 	0,45 	2,00 	933.500
29/10/2015 	22,45 	22,45 	23,73 	-0,83 	-3,57 	790.800
28/10/2015 	23,28 	22,99 	23,43 	0,27 	1,17 	902.500
27/10/2015 	23,01 	22,62 	23,25 	0,26 	1,14 	756.500
26/10/2015 	22,75 	22,13 	22,90 	0,71 	3,22 	886.200
23/10/2015 	22,04 	22,04 	22,88 	-0,16 	-0,72 	829.300
22/10/2015 	22,20 	21,71 	22,74 	-0,75 	-3,27 	2.339.800
21/10/2015 	22,95 	22,82 	23,20 	0,15 	0,66 	624.000
20/10/2015 	22,80 	22,75 	23,39 	-0,15 	-0,65 	813.900
19/10/2015 	22,95 	22,40 	23,16 	0,34 	1,50 	595.300
16/10/2015 	22,61 	22,22 	23,35 	-0,37 	-1,61 	1.411.700
15/10/2015 	22,98 	22,79 	23,42 	0,38 	1,68 	1.273.100
14/10/2015 	22,60 	22,05 	23,34 	0,39 	1,76 	2.163.700
13/10/2015 	22,21 	22,00 	23,87 	-1,24 	-5,29 	1.444.500
